0.62231,0.017921,-0.004584,-0.0011073,-0.0025863,3.01E-05,0.016402,-0.038465,-0.022045,0.0034459,0.0008894,0.0044213,-0.004018,2.20E-03,-6.94E-05,-0.0041858,-2.72E-05,-0.00020965,0.014043,2.95E-05,0.0033629,-0.037454,-0.0015205,-0.010061,0.00057872,-0.00059415,-0.0025031,-0.011072
0.017921,0.017506,-0.00072794,-9.91E-05,-0.0019768,0.00022963,0.00082723,-0.00127,-0.00044166,-0.0029943,-0.002066,0.002922,-0.0035239,0.0020951,-1.99E-04,-0.0029668,4.97E-05,-1.05E-04,0.0024366,7.08E-05,-0.0017934,-0.020517,-0.001044,0.0017893,0.00085145,0.0015681,0.0017373,0.0019874
-0.004584,-0.00072794,0.0023603,1.07E-05,1.12E-05,0.00012541,-0.00070416,0.00060885,-8.89E-05,0.00037308,-0.00011362,0.00025581,-0.00017461,0.0001091,-1.09E-04,0.00018689,3.50E-05,-7.76E-05,0.0034432,-3.94E-05,0.0015308,-0.002861,-1.48E-04,-0.00015397,-0.00057231,-0.0003196,-0.0001209,0.0048573
-0.0011073,-9.91E-05,1.07E-05,0.0038231,2.47E-05,1.69E-06,0.00085301,-0.0016958,-0.00084053,5.66E-05,2.53E-06,-1.91E-05,1.33E-05,-5.48E-06,1.04E-05,1.00E-05,-7.61E-07,4.98E-07,7.93E-05,4.13E-06,-0.00020613,0.00044949,3.15E-05,7.10E-05,-3.33E-05,3.20E-05,5.66E-05,2.77E-04
-0.0025863,-0.0019768,1.12E-05,2.47E-05,0.0018087,5.79E-05,-3.92E-04,0.00047502,8.02E-05,0.0012296,1.13E-04,0.0004541,-0.00016551,6.16E-05,-1.59E-05,-7.28E-05,5.66E-06,-9.43E-05,-0.0013963,2.45E-05,-0.00082286,2.59E-04,1.90E-05,-0.00038224,0.00045177,-0.00085333,-0.00023512,-0.0026388
3.01E-05,0.00022963,0.00012541,1.69E-06,5.79E-05,0.0038446,8.07E-05,-3.10E-05,4.88E-05,3.17E-05,3.35E-05,-3.35E-05,4.00E-05,-2.83E-05,2.59E-05,-0.00011494,-1.38E-05,5.45E-06,0.00018249,-1.19E-05,0.00050434,-0.0010613,-5.44E-05,0.00011557,1.21E-05,-1.70E-05,0.00010262,9.61E-05
0.016402,0.00082723,-0.00070416,0.00085301,-3.92E-04,8.07E-05,0.023219,0.018701,-0.020668,0.00021905,-0.0012935,-0.00028505,-0.00014393,0.00012211,-1.24E-05,0.00038165,6.64E-05,6.94E-05,-0.0012233,-1.01E-06,0.00022569,0.00020788,-6.22E-05,-0.00060641,-0.00015549,0.00050508,0.00025196,-0.0015095
-0.038465,-0.00127,0.00060885,-0.0016958,0.00047502,-3.10E-05,0.018701,0.025431,-0.018311,0.00085811,0.00017879,-0.00032641,1.11E-04,-2.29E-05,2.03E-04,-0.00017237,-3.79E-05,3.95E-05,0.00057598,-7.31E-06,-3.94E-05,0.0013059,2.61E-04,0.00074538,0.00020003,0.00094763,0.0005058,0.00087917
-0.022045,-0.00044166,-8.89E-05,-0.00084053,8.02E-05,4.88E-05,-0.020668,-0.018311,0.023486,0.0010801,-0.001113,-0.00061032,-3.49E-05,0.00010013,0.0001943,0.00020739,2.86E-05,1.10E-04,-0.00069208,-7.84E-06,0.00016269,0.0015366,0.00020214,0.00013058,4.62E-05,0.0014542,0.00075817,-5.35E-04
0.0034459,-0.0029943,0.00037308,5.66E-05,0.0012296,3.17E-05,0.00021905,0.00085811,0.0010801,0.0026182,-0.00015363,-0.00028566,1.58E-05,1.39E-05,-5.78E-05,1.16E-04,9.93E-06,9.73E-05,-0.00012539,3.99E-06,-0.0003084,0.0021854,5.57E-05,-1.97E-04,0.00017034,0.00079377,-0.00026584,-0.0012247
0.0008894,-0.002066,-0.00011362,2.53E-06,1.13E-04,3.35E-05,-0.0012935,0.00017879,-0.001113,-0.00015363,0.0037536,-4.40E-05,-1.03E-05,1.20E-05,-6.28E-05,8.38E-05,9.00E-06,8.94E-06,-5.17E-05,5.42E-06,-0.00029403,0.0012418,3.59E-05,7.19E-06,-3.75E-05,0.00011969,-8.64E-06,-0.00026522
0.0044213,0.002922,0.00025581,-1.91E-05,0.0004541,-3.35E-05,-0.00028505,-0.00032641,-0.00061032,-0.00028566,-4.40E-05,0.0036454,0.00019175,-1.03E-04,-5.09E-07,1.09E-04,-7.46E-06,3.04E-05,0.00059706,2.10E-05,-6.22E-04,-0.0050125,-0.00027478,0.00029843,-2.93E-05,0.00023373,0.00014338,-0.0005024
-0.004018,-0.0035239,-0.00017461,1.33E-05,-0.00016551,4.00E-05,-0.00014393,1.11E-04,-3.49E-05,1.58E-05,-1.03E-05,0.00019175,0.0037038,0.00011631,-3.54E-06,-9.28E-05,1.04E-05,-4.82E-06,-0.00054751,-2.58E-05,7.24E-04,0.0065945,0.0003403,-0.00035298,7.34E-05,-1.65E-05,-0.00019503,0.00028892
2.20E-03,0.0020951,0.0001091,-5.48E-06,6.16E-05,-2.83E-05,0.00012211,-2.29E-05,0.00010013,1.39E-05,1.20E-05,-1.03E-04,0.00011631,0.0038369,-1.79E-06,4.02E-05,-7.10E-06,1.65E-06,0.00058864,1.55E-05,-4.33E-04,-0.0038942,-0.00021528,2.03E-04,-3.34E-05,-9.90E-06,1.17E-04,-0.00045627
-6.94E-05,-1.99E-04,-1.09E-04,1.04E-05,-1.59E-05,2.59E-05,-1.24E-05,2.03E-04,0.0001943,-5.78E-05,-6.28E-05,-5.09E-07,-3.54E-06,-1.79E-06,0.003814,6.52E-05,6.38E-06,-5.78E-06,0.0011398,5.81E-06,-0.00018184,0.00066173,-5.32E-05,1.41E-05,-9.73E-06,-2.09E-06,-3.86E-05,-0.0021078
-0.0041858,-0.0029668,0.00018689,1.00E-05,-7.28E-05,-0.00011494,0.00038165,-0.00017237,0.00020739,1.16E-04,8.38E-05,1.09E-04,-9.28E-05,4.02E-05,6.52E-05,0.0035111,-2.76E-05,6.32E-06,1.04E-04,-5.35E-05,0.0019295,0.0040622,0.00021529,-3.58E-05,0.00012431,-7.92E-05,7.05E-05,0.00088502
-2.72E-05,4.97E-05,3.50E-05,-7.61E-07,5.66E-06,-1.38E-05,6.64E-05,-3.79E-05,2.86E-05,9.93E-06,9.00E-06,-7.46E-06,1.04E-05,-7.10E-06,6.38E-06,-2.76E-05,0.0039027,8.59E-07,6.87E-05,-2.35E-06,1.04E-04,-0.00022039,-1.06E-05,3.00E-05,5.68E-06,-6.55E-06,2.41E-05,7.46E-05
-0.00020965,-1.05E-04,-7.76E-05,4.98E-07,-9.43E-05,5.45E-06,6.94E-05,3.95E-05,1.10E-04,9.73E-05,8.94E-06,3.04E-05,-4.82E-06,1.65E-06,-5.78E-06,6.32E-06,8.59E-07,0.99999,-5.19E-05,-1.86E-06,8.29E-05,-1.20E-04,-3.12E-06,2.26E-05,-3.11E-05,-7.59E-05,1.11E-05,6.88E-05
0.014043,0.0024366,0.0034432,7.93E-05,-0.0013963,0.00018249,-0.0012233,0.00057598,-0.00069208,-0.00012539,-5.17E-05,0.00059706,-0.00054751,0.00058864,0.0011398,1.04E-04,6.87E-05,-5.19E-05,0.11741,-0.00045294,-0.0021891,-0.012442,0.017092,0.00077637,5.56E-04,1.80E-04,0.00037477,-0.1084
2.95E-05,7.08E-05,-3.94E-05,4.13E-06,2.45E-05,-1.19E-05,-1.01E-06,-7.31E-06,-7.84E-06,3.99E-06,5.42E-06,2.10E-05,-2.58E-05,1.55E-05,5.81E-06,-5.35E-05,-2.35E-06,-1.86E-06,-0.00045294,0.0038809,0.00089424,0.0015583,9.05E-05,6.67E-06,1.85E-05,-8.73E-06,-2.17E-05,0.00039245
0.0033629,-0.0017934,0.0015308,-0.00020613,-0.00082286,0.00050434,0.00022569,-3.94E-05,0.00016269,-0.0003084,-0.00029403,-6.22E-04,7.24E-04,-4.33E-04,-0.00018184,0.0019295,1.04E-04,8.29E-05,-0.0021891,0.00089424,0.0281,-0.025664,-0.0015424,-4.65E-05,-0.00093684,4.50E-04,0.0010099,-0.018347
-0.037454,-0.020517,-0.002861,0.00044949,2.59E-04,-0.0010613,0.00020788,0.0013059,0.0015366,0.0021854,0.0012418,-0.0050125,0.0065945,-0.0038942,0.00066173,0.0040622,-0.00022039,-1.20E-04,-0.012442,0.0015583,-0.025664,0.10599,-0.040763,-9.32E-04,0.0035201,-9.74E-04,-0.0015601,0.030585
-0.0015205,-0.001044,-1.48E-04,3.15E-05,1.90E-05,-5.44E-05,-6.22E-05,2.61E-04,0.00020214,5.57E-05,3.59E-05,-0.00027478,0.0003403,-0.00021528,-5.32E-05,0.00021529,-1.06E-05,-3.12E-06,0.017092,9.05E-05,-0.0015424,-0.040763,0.060083,1.03E-05,1.87E-04,-3.79E-05,-6.57E-05,-0.0022169
-0.010061,0.0017893,-0.00015397,7.10E-05,-0.00038224,0.00011557,-0.00060641,0.00074538,0.00013058,-1.97E-04,7.19E-06,0.00029843,-0.00035298,2.03E-04,1.41E-05,-3.58E-05,3.00E-05,2.26E-05,0.00077637,6.67E-06,-4.65E-05,-9.32E-04,1.03E-05,0.0026207,0.00050554,1.41E-04,-0.00078698,0.0011796
0.00057872,0.00085145,-0.00057231,-3.33E-05,0.00045177,1.21E-05,-0.00015549,0.00020003,4.62E-05,0.00017034,-3.75E-05,-2.93E-05,7.34E-05,-3.34E-05,-9.73E-06,0.00012431,5.68E-06,-3.11E-05,5.56E-04,1.85E-05,-0.00093684,0.0035201,1.87E-04,0.00050554,0.00315,-0.00012857,0.00048282,0.0024174
-0.00059415,0.0015681,-0.0003196,3.20E-05,-0.00085333,-1.70E-05,0.00050508,0.00094763,0.0014542,0.00079377,0.00011969,0.00023373,-1.65E-05,-9.90E-06,-2.09E-06,-7.92E-05,-6.55E-06,-7.59E-05,1.80E-04,-8.73E-06,4.50E-04,-9.74E-04,-3.79E-05,1.41E-04,-0.00012857,0.0032698,0.00012646,0.00057905
-0.0025031,0.0017373,-0.0001209,5.66E-05,-0.00023512,0.00010262,0.00025196,0.0005058,0.00075817,-0.00026584,-8.64E-06,0.00014338,-0.00019503,1.17E-04,-3.86E-05,7.05E-05,2.41E-05,1.11E-05,0.00037477,-2.17E-05,0.0010099,-0.0015601,-6.57E-05,-0.00078698,0.00048282,0.00012646,0.0032137,0.00029248
-0.011072,0.0019874,0.0048573,2.77E-04,-0.0026388,9.61E-05,-0.0015095,0.00087917,-5.35E-04,-0.0012247,-0.00026522,-0.0005024,0.00028892,-0.00045627,-0.0021078,0.00088502,7.46E-05,6.88E-05,-0.1084,0.00039245,-0.018347,0.030585,-0.0022169,0.0011796,0.0024174,0.00057905,0.00029248,0.73709;
